task	condition	emmean	se	df	lowCI	highCI	roi	atlas
MD	baseline	0.016220246831139	0.0170411379645524	Inf	-0.0171797698349619	0.0496202634972399	114	Glasser
Alice	critical	0.0481568467774355	0.0378835959801285	Inf	-0.0260936369484828	0.122407330503354	114	Glasser
Lang	critical	0.0906132913352156	0.0126447580538644	Inf	0.0658300209564185	0.115396561714013	114	Glasser
MD	critical	-0.0619764067121683	0.0170411379645523	Inf	-0.095376423378269	-0.0285763900460675	114	Glasser
Alice	baseline	0.132964065404836	0.0344412370582748	Inf	0.0654604811876109	0.200467649622061	115	Glasser
Lang	baseline	0.0711152153058511	0.0110860255213233	Inf	0.0493870045523657	0.0928434260593366	115	Glasser
MD	baseline	0.00785727863893565	0.0152525779661255	Inf	-0.0220372248460594	0.0377517821239307	115	Glasser
Alice	critical	0.181683588660666	0.0344412370582754	Inf	0.11418000444344	0.249187172877892	115	Glasser
Lang	critical	0.0939410545409776	0.0110860255213232	Inf	0.0722128437874922	0.115669265294463	115	Glasser
MD	critical	-0.0819260225421668	0.0152525779661254	Inf	-0.111820526027162	-0.0520315190571718	115	Glasser
Alice	baseline	0.0638527764879223	0.0775561545229826	Inf	-0.0881544931565467	0.215860046132391	116	Glasser
Lang	baseline	-0.0147490135624168	0.0246448756959404	Inf	-0.0630520823299264	0.0335540552050928	116	Glasser
MD	baseline	0.6671725341633	0.0341656143429264	Inf	0.600209160541479	0.73413590778512	116	Glasser
Alice	critical	0.0934414625344274	0.0775561545229832	Inf	-0.0585658071100429	0.245448732178898	116	Glasser
Lang	critical	-0.00748284075788363	0.0246448756959405	Inf	-0.0557859095253934	0.0408202280096262	116	Glasser
MD	critical	0.948961567627868	0.0341656143429264	Inf	0.881998194006047	1.01592494124969	116	Glasser
Alice	baseline	-0.029153924041535	0.0687991394808107	Inf	-0.163997759591272	0.105689911508202	117	Glasser
Lang	baseline	0.175800514662975	0.0217260921322692	Inf	0.133218156558929	0.218382872767022	117	Glasser
MD	baseline	1.22149006550365	0.0302319126373603	Inf	1.16223660555066	1.28074352545663	117	Glasser
Alice	critical	-0.0732666333438406	0.0687991394808118	Inf	-0.208110468893579	0.0615772022058983	117	Glasser
Lang	critical	0.140888302198385	0.0217260921322691	Inf	0.0983059440943389	0.183470660302432	117	Glasser
MD	critical	1.67607748873199	0.0302319126373602	Inf	1.616824028779	1.73533094868498	117	Glasser
Alice	baseline	0.0636778178039795	0.0341088404589736	Inf	-0.00317428105003147	0.13052991665799	118	Glasser
Lang	baseline	-0.021603242550926	0.010358456729801	Inf	-0.0419054446767526	-0.00130104042509947	118	Glasser
MD	baseline	-0.0896137955281174	0.0147761096847316	Inf	-0.118574438341805	-0.06065315271443	118	Glasser
Alice	critical	0.129869655013277	0.0341088404589711	Inf	0.0630175561592706	0.196721753867283	118	Glasser
Lang	critical	0.040971654612195	0.0103584567298011	Inf	0.0206694524863684	0.0612738567380216	118	Glasser
MD	critical	-0.19002290992654	0.0147761096847316	Inf	-0.218983552740227	-0.161062267112852	118	Glasser
Alice	baseline	0.0428603967574712	0.0287871790159827	Inf	-0.0135614373303621	0.0992822308453045	119	Glasser
Lang	baseline	-0.0518756393418164	0.00858647727772933	Inf	-0.0687048255602374	-0.0350464531233954	119	Glasser
MD	baseline	-0.0775613121853251	0.0123826907580026	Inf	-0.101830940102707	-0.053291684267943	119	Glasser
Alice	critical	0.0770773851295658	0.0287871790159834	Inf	0.0206555510417312	0.1334992192174	119	Glasser
Lang	critical	0.00583155966668208	0.00858647727772933	Inf	-0.0109976265517389	0.0226607458851031	119	Glasser
MD	critical	-0.167638975571152	0.0123826907580026	Inf	-0.191908603488534	-0.14336934765377	119	Glasser
Alice	baseline	0.00575994742576365	0.0241706455894549	Inf	-0.0416136474126498	0.0531335422641771	120	Glasser
Lang	baseline	-0.0160681434827303	0.0071740275434404	Inf	-0.0301289790919719	-0.0020073078734888	120	Glasser
MD	baseline	-0.0867264841766583	0.0103792380210307	Inf	-0.107069416884847	-0.0663835514684693	120	Glasser
Alice	critical	0.0806136334722795	0.024170645589457	Inf	0.033240038633862	0.127987228310697	120	Glasser
Lang	critical	0.0563854960356832	0.00717402754344042	Inf	0.0423246604264416	0.0704463316449248	120	Glasser
MD	critical	-0.167963141656974	0.0103792380210307	Inf	-0.188306074365163	-0.147620208948785	120	Glasser
Alice	baseline	-0.0449913721888938	0.0433665591112727	Inf	-0.129988266180416	0.0400055218026281	121	Glasser
Lang	baseline	-0.225498822534944	0.0148392914200537	Inf	-0.254583299274344	-0.196414345795545	121	Glasser
MD	baseline	0.0328396774663613	0.0197291931500216	Inf	-0.0058288305517153	0.0715081854844379	121	Glasser
Alice	critical	-0.0096908373051643	0.0433665591112693	Inf	-0.0946877312966794	0.0753060566863508	121	Glasser
Lang	critical	-0.168173122110014	0.0148392914200538	Inf	-0.197257598849413	-0.139088645370614	121	Glasser
MD	critical	0.0854977463639995	0.0197291931500216	Inf	0.0468292383459227	0.124166254382076	121	Glasser
Alice	baseline	0.013068979735982	0.0280591749196183	Inf	-0.0419259925423795	0.0680639520143435	122	Glasser
Lang	baseline	0.021867020281483	0.0083880954978016	Inf	0.00542665520690933	0.0383073853560567	122	Glasser
MD	baseline	-0.0460065284172877	0.0120873933395767	Inf	-0.0696973840298273	-0.022315672804748	122	Glasser
Alice	critical	0.171385596015048	0.0280591749196175	Inf	0.116390623736688	0.226380568293408	122	Glasser
Lang	critical	0.112515899004888	0.00838809549780163	Inf	0.0960755339303138	0.128956264079461	122	Glasser
MD	critical	-0.0960172365040728	0.0120873933395767	Inf	-0.119708092116612	-0.0723263808915331	122	Glasser
Alice	baseline	0.784636056513637	0.077551364162269	Inf	0.63263817580364	0.936633937223635	123	Glasser
Lang	baseline	0.157719163917656	0.0231145992522712	Inf	0.112415381866128	0.203022945969184	123	Glasser
MD	baseline	-0.12149048155465	0.0333499092515496	Inf	-0.186855102575367	-0.056125860533934	123	Glasser
Alice	critical	2.40211307976941	0.0775513641622679	Inf	2.25011519905941	2.5541109604794	123	Glasser
Lang	critical	1.40836660442758	0.023114599252271	Inf	1.36306282237605	1.4536703864791	123	Glasser
MD	critical	-0.325048391003474	0.0333499092515495	Inf	-0.39041301202419	-0.259683769982758	123	Glasser
Alice	baseline	2.49439930337017	0.0844979754486799	Inf	2.3287863147242	2.66001229201613	124	Glasser
Lang	baseline	0.218263279693334	0.0292160693488814	Inf	0.161000835999702	0.275525723386966	124	Glasser
MD	baseline	-0.19699542098018	0.0386290206304132	Inf	-0.272706910173845	-0.121283931786515	124	Glasser
Alice	critical	3.38315243127702	0.084497975448679	Inf	3.21753944263106	3.54876541992298	124	Glasser
Lang	critical	0.591105958163595	0.0292160693488815	Inf	0.533843514469962	0.648368401857227	124	Glasser
MD	critical	-0.383025991846321	0.0386290206304134	Inf	-0.458737481039986	-0.307314502652656	124	Glasser
Alice	baseline	2.43437968315782	0.0987219813982445	Inf	2.24088815513483	2.62787121118081	125	Glasser
Lang	baseline	0.633156228079514	0.0320285872819183	Inf	0.570381350531256	0.695931105627771	125	Glasser
MD	baseline	-0.237971649075762	0.0438645405361672	Inf	-0.323944568725046	-0.151998729426477	125	Glasser
Alice	critical	4.59124541571573	0.0987219813982375	Inf	4.39775388769275	4.78473694373871	125	Glasser
Lang	critical	1.94794334493505	0.0320285872819184	Inf	1.88516846738679	2.0107182224833	125	Glasser
MD	critical	-0.497501550650542	0.0438645405361672	Inf	-0.583474470299827	-0.411528631001257	125	Glasser
Alice	baseline	-0.0437666717966071	0.0322865050157272	Inf	-0.107047058814104	0.01951371522089	126	Glasser
Lang	baseline	-0.201968343734578	0.00982563900058914	Inf	-0.221226242300825	-0.182710445168332	126	Glasser
MD	baseline	-0.0913787607332804	0.0139878579821873	Inf	-0.118794458599229	-0.0639630628673321	126	Glasser
Alice	critical	0.0433078514592166	0.0322865050157247	Inf	-0.0199725355582756	0.106588238476709	126	Glasser
Lang	critical	-0.0432884188054004	0.00982563900058919	Inf	-0.0625463173716474	-0.0240305202391535	126	Glasser
MD	critical	-0.130236973331705	0.0139878579821874	Inf	-0.157652671197653	-0.102821275465756	126	Glasser
Alice	baseline	-0.048162318401939	0.0335062126728195	Inf	-0.113833288499005	0.0175086516951267	127	Glasser
Lang	baseline	-0.00049642733179299	0.0108692390277829	Inf	-0.0217997443656045	0.0208068897020186	127	Glasser
MD	baseline	0.0318435560046982	0.0148868876205589	Inf	0.00266579242650752	0.0610213195828889	127	Glasser
Alice	critical	0.0947102281096903	0.0335062126728184	Inf	0.0290392580126267	0.160381198206754	127	Glasser
Lang	critical	0.101539879325431	0.0108692390277828	Inf	0.0802365622916194	0.122843196359242	127	Glasser
MD	critical	0.0567716977369816	0.0148868876205589	Inf	0.027593934158791	0.0859494613151723	127	Glasser
Alice	baseline	1.01908468729775	0.0715773525348026	Inf	0.878795654220814	1.15937372037469	128	Glasser
Lang	baseline	0.144422022958685	0.0222033379151715	Inf	0.100904280308376	0.187939765608994	128	Glasser
MD	baseline	-0.305791463392717	0.0312335036348919	Inf	-0.367008005628105	-0.244574921157328	128	Glasser
Alice	critical	2.70736023380952	0.0715773525348098	Inf	2.56707120073257	2.84764926688647	128	Glasser
Lang	critical	1.53812864618814	0.0222033379151716	Inf	1.49461090353783	1.58164638883845	128	Glasser
MD	critical	-0.573731591345484	0.0312335036348919	Inf	-0.634948133580873	-0.512515049110095	128	Glasser
Alice	baseline	1.25245471880305	0.0818543208389661	Inf	1.09202319797969	1.41288623962641	129	Glasser
Lang	baseline	0.651067502475831	0.027030846302178	Inf	0.598088017251925	0.704046987699738	129	Glasser
MD	baseline	-0.127559937460773	0.0366474757708089	Inf	-0.199387670095862	-0.0557322048256828	129	Glasser
Alice	critical	2.92036160252403	0.0818543208389644	Inf	2.75993008170067	3.08079312334739	129	Glasser
Lang	critical	2.13876171139934	0.027030846302178	Inf	2.08578222617543	2.19174119662325	129	Glasser
MD	critical	-0.274145616594635	0.0366474757708088	Inf	-0.345973349229724	-0.202317883959545	129	Glasser
Alice	baseline	1.05910318575753	0.0978450985121354	Inf	0.867330316609973	1.25087605490509	130	Glasser
Lang	baseline	0.604063281449784	0.0313684899721308	Inf	0.542582170855002	0.665544392044567	130	Glasser
MD	baseline	-0.194183593692934	0.0432595849777974	Inf	-0.278970822235567	-0.109396365150301	130	Glasser
Alice	critical	2.88465230203658	0.0978450985121392	Inf	2.69287943288902	3.07642517118415	130	Glasser
Lang	critical	2.20510164476422	0.0313684899721309	Inf	2.14362053416944	2.266582755359	130	Glasser
MD	critical	-0.419729824007891	0.0432595849777974	Inf	-0.504517052550523	-0.334942595465258	130	Glasser
Alice	baseline	0.217629576977868	0.0455815015262069	Inf	0.128291475625245	0.306967678330491	131	Glasser
Lang	baseline	0.0505924897143546	0.0138447536894522	Inf	0.0234572711082002	0.077727708320509	131	Glasser
MD	baseline	-0.099671844690553	0.0197438550401197	Inf	-0.138369089485167	-0.0609745998959388	131	Glasser
Alice	critical	0.67709878628025	0.0455815015262115	Inf	0.587760684927618	0.766436887632882	131	Glasser
Lang	critical	0.475055905197307	0.0138447536894522	Inf	0.447920686591152	0.502191123803461	131	Glasser
MD	critical	-0.296507209582074	0.0197438550401196	Inf	-0.335204454376688	-0.25780996478746	131	Glasser
Alice	baseline	0.585033238056683	0.0678284063819997	Inf	0.452092004419217	0.717974471694149	132	Glasser
Lang	baseline	0.0869237732750984	0.0205695953449575	Inf	0.0466081072224191	0.127239439327778	132	Glasser
MD	baseline	-0.260408908986882	0.0293484557276517	Inf	-0.317930825214947	-0.202886992758816	132	Glasser
Alice	critical	1.51570015666138	0.067828406382	Inf	1.38275892302391	1.64864139029885	132	Glasser
Lang	critical	0.84822942908246	0.0205695953449575	Inf	0.807913763029781	0.88854509513514	132	Glasser
MD	critical	-0.607317265286095	0.0293484557276517	Inf	-0.664839181514161	-0.54979534905803	132	Glasser
Alice	baseline	1.03669490630767	0.0918768404134348	Inf	0.856619608084005	1.21677020453134	133	Glasser
Lang	baseline	0.449167673960741	0.0294804011093294	Inf	0.391387149536661	0.506948198384821	133	Glasser
MD	baseline	-0.240055740473512	0.0406352682965923	Inf	-0.319699402836955	-0.160412078110069	133	Glasser
Alice	critical	1.98085035979571	0.0918768404134241	Inf	1.80077506157207	2.16092565801936	133	Glasser
Lang	critical	1.2635858843007	0.0294804011093296	Inf	1.20580535987662	1.32136640872478	133	Glasser
MD	critical	-0.492034598741215	0.0406352682965924	Inf	-0.571678261104658	-0.412390936377772	133	Glasser
Alice	baseline	0.178722311272319	0.041259247582015	Inf	0.0978556719823484	0.25958895056229	134	Glasser
Lang	baseline	0.0530956540839411	0.0126330563269674	Inf	0.0283353186684191	0.0778559894994631	134	Glasser
MD	baseline	-0.107058924094064	0.0179155017568586	Inf	-0.142172662302471	-0.0719451858856575	134	Glasser
Alice	critical	0.233775962435119	0.0412592475820159	Inf	0.152909323145147	0.314642601725092	134	Glasser
Lang	critical	0.138835841052779	0.0126330563269675	Inf	0.114075505637257	0.163596176468301	134	Glasser
MD	critical	-0.255723067794852	0.0179155017568587	Inf	-0.29083680600326	-0.220609329586445	134	Glasser
Alice	baseline	0.0228323733292644	0.0277147948006795	Inf	-0.0314876263189854	0.0771523729775142	135	Glasser
Lang	baseline	0.123521751972463	0.00876918944408685	Inf	0.106334456488444	0.140709047456482	135	Glasser
MD	baseline	0.00916006345091301	0.0121880482573044	Inf	-0.0147280721752397	0.0330481990770657	135	Glasser
Alice	critical	0.315294164026925	0.0277147948006766	Inf	0.260974164378681	0.369614163675169	135	Glasser
Lang	critical	0.295081676901642	0.00876918944408687	Inf	0.277894381417623	0.312268972385661	135	Glasser
MD	critical	-0.0356522396986931	0.0121880482573044	Inf	-0.0595403753248458	-0.0117641040725403	135	Glasser
Alice	baseline	0.152265921485257	0.0455541298939353	Inf	0.0629814675460845	0.241550375424429	136	Glasser
Lang	baseline	0.173820627143613	0.0142633610959049	Inf	0.14586495309715	0.201776301190076	136	Glasser
MD	baseline	0.120558813033851	0.019950070505171	Inf	0.0814573933546809	0.159660232713021	136	Glasser
Alice	critical	0.289045433113155	0.0455541298939344	Inf	0.199760979173984	0.378329887052326	136	Glasser
Lang	critical	0.21214933535891	0.0142633610959049	Inf	0.184193661312447	0.240105009405374	136	Glasser
MD	critical	0.156633594529914	0.0199500705051711	Inf	0.117532174850744	0.195735014209084	136	Glasser
Alice	baseline	0.613028067294302	0.111059434295056	Inf	0.3953555759326	0.830700558656004	137	Glasser
Lang	baseline	0.576715969787102	0.0384859978187482	Inf	0.501284800153269	0.652147139420936	137	Glasser
MD	baseline	0.131621585730728	0.0508255400779857	Inf	0.0320053576830791	0.231237813778377	137	Glasser
Alice	critical	1.86100175334098	0.111059434295065	Inf	1.64332926197925	2.0786742447027	137	Glasser
Lang	critical	1.79710433593441	0.0384859978187483	Inf	1.72167316630057	1.87253550556824	137	Glasser
MD	critical	-0.00941800088344591	0.0508255400779857	Inf	-0.109034228931095	0.0901982271642032	137	Glasser
Alice	baseline	-0.0250876483933477	0.0801661144155144	Inf	-0.182210345428273	0.132035048641578	138	Glasser
Lang	baseline	0.47977514543075	0.0291588768813078	Inf	0.422624796913749	0.536925493947751	138	Glasser
MD	baseline	0.834148368403605	0.037569898118573	Inf	0.760512721188362	0.907784015618847	138	Glasser
Alice	critical	0.150140944629856	0.0801661144155243	Inf	-0.00698175240508936	0.3072636416648	138	Glasser
Lang	critical	0.550574182257948	0.0291588768813078	Inf	0.493423833740947	0.607724530774949	138	Glasser
MD	critical	1.13988019320676	0.0375698981185729	Inf	1.06624454599151	1.213515840422	138	Glasser
Alice	baseline	1.14847101356478	0.110702472101985	Inf	0.931498155245335	1.36544387188422	139	Glasser
Lang	baseline	0.766787271409842	0.036334492806591	Inf	0.695572974112394	0.83800156870729	139	Glasser
MD	baseline	-0.0217969608412936	0.0494318824998089	Inf	-0.118681670228935	0.0750877485463477	139	Glasser
Alice	critical	2.85379408333256	0.110702472101995	Inf	2.6368212250131	3.07076694165202	139	Glasser
Lang	critical	2.48254765172145	0.0363344928065911	Inf	2.411333354424	2.55376194901889	139	Glasser
MD	critical	-0.177644950998789	0.0494318824998088	Inf	-0.27452966038643	-0.080760241611148	139	Glasser
Alice	baseline	0.288976270787699	0.104714743679832	Inf	0.0837391445248859	0.494213397050512	140	Glasser
Lang	baseline	0.242555919693187	0.0381685709665673	Inf	0.167746895257354	0.31736494412902	140	Glasser
MD	baseline	0.0255562031275698	0.0491274244247145	Inf	-0.070731779398084	0.121844185653224	140	Glasser
Alice	critical	1.15234741032252	0.10471474367982	Inf	0.947110284059734	1.35758453658532	140	Glasser
Lang	critical	1.2769915174269	0.0381685709665673	Inf	1.20218249299107	1.35180054186273	140	Glasser
MD	critical	-0.212213865770065	0.0491274244247146	Inf	-0.308501848295719	-0.115925883244411	140	Glasser
Alice	baseline	0.0483665379747458	0.0997568595657089	Inf	-0.147153313984864	0.243886389934355	141	Glasser
Lang	baseline	-0.347795391296707	0.0317117058172515	Inf	-0.409949192586849	-0.285641590006564	141	Glasser
MD	baseline	0.0265120433175381	0.0439524553473828	Inf	-0.059633186195437	0.112657272830513	141	Glasser
Alice	critical	0.359310886811927	0.0997568595656987	Inf	0.163791034852338	0.554830738771516	141	Glasser
Lang	critical	0.151925574000745	0.0317117058172515	Inf	0.0897717727106032	0.214079375290888	141	Glasser
MD	critical	-0.0439579980210421	0.0439524553473829	Inf	-0.130103227534017	0.0421872314919332	141	Glasser
Alice	baseline	-0.181499106611683	0.0935304339240256	Inf	-0.364815388561176	0.00181717533781087	142	Glasser
Lang	baseline	-0.362256874556418	0.0293528362171277	Inf	-0.419787376386091	-0.304726372726745	142	Glasser
MD	baseline	0.481979761634174	0.0409981091059599	Inf	0.401624944352249	0.562334578916099	142	Glasser
Alice	critical	-0.21274122289074	0.0935304339240171	Inf	-0.396057504840217	-0.0294249409412631	142	Glasser
